alias,id,variation-id,name2>text
BladeMaster_G2_Batto_strike_cut_Lv1,102210,1,Sundering Sword
BladeMaster_G2_Sword_counterattack1_Lv1,102220,1,Blindside
BladeMaster_G2_Batto_counterattack1_Lv1,102221,1,Blindside
BladeMaster_G2_Sword_counterattack1_big_Lv1,102222,1,Blindside
BladeMaster_G2_Batto_counterattack1_big_Lv1,102223,1,Blindside
BladeMaster_G2_Sword_counterattack2_Lv1,102230,1,Strafe
BladeMaster_G2_Batto_counterattack2_Lv1,102231,1,Strafe
BladeMaster_G2_Sword_counterattack2_big_Lv1,102232,1,Strafe
BladeMaster_G2_Batto_counterattack2_big_Lv1,102233,1,Strafe
BladeMaster_G2_Sword_back_dash_Lv1,102240,1,Evade
BladeMaster_G2_Batto_back_dash_Lv1,102241,1,Evade
BladeMaster_G2_Batto_back_dash_escape_Lv1,102242,1,Evade
BladeMaster_G2_Sword_flying_swallow_sword_Lv1,102250,1,Soaring Falcon
BladeMaster_G2_Passive_Default_Lv1,102260,1,Enhance
BladeMaster_G2_Passive_Level_60_Lv1,102270,1,Lightning Finish
BladeMaster_G2_Sword_turning_strike_Lv1,102280,1,Anklebiter
BladeMaster_G3_Sword_counterattack1_Lv1,103000,1,Blindside
BladeMaster_G3_Sword_counterattack1_big_Lv1,103001,1,Blindside
BladeMaster_G3_F_Sword_counterattack1_Lv1,103002,1,Blindside
BladeMaster_G3_F_Sword_counterattack1_big_Lv1,103003,1,Blindside
BladeMaster_G3_Sword_counterattack0_Lv1,103005,1,Strafe
BladeMaster_G3_Sword_counterattack0_big_Lv1,103006,1,Strafe
BladeMaster_G3_F_Sword_counterattack0_Lv1,103007,1,Strafe
BladeMaster_G3_F_Sword_counterattack0_big_Lv1,103008,1,Strafe
BladeMaster_G3_Sword_counterattack2_Lv1,103010,1,Comet Step
BladeMaster_G3_Sword_counterattack2_big_Lv1,103011,1,Comet Step
BladeMaster_G3_F_Sword_counterattack2_Lv1,103012,1,Comet Step
BladeMaster_G3_F_Sword_counterattack2_big_Lv1,103013,1,Comet Step
BladeMaster_G3_Sword_back_dash_Lv1,103020,1,Evade
BladeMaster_G3_F_Sword_back_dash_Lv1,103021,1,Evade
BladeMaster_G3_Sword_Soul_DiffusionSoul_Lv1,103030,1,Blade Swarm
BladeMaster_G3_Sword_Soul_DiffusionSoul2_Lv1,103031,1,Blade Swarm
BladeMaster_G3_Ego_Detect_Lv1,103032,1,Spectral Tempest
BladeMaster_G3_F_Sword_Phantom_wing_Lv1,103040,1,Starstrike
BladeMaster_G3_F_Sword_Phantom_wing_Lv1_Dungeon,103041,1,Starstrike
BladeMaster_G3_Sword_blocking_Lv1,103050,1,Block
BladeMaster_G3_F_Sword_blocking_Lv1,103060,1,Deflect
BladeMaster_G3_F_Sword_blocking2_Lv1,103065,1,Blade Glare
BladeMaster_G3_Sword_rush_Lv1,103070,1,Rush
BladeMaster_G3_Sword_turning_strike_Lv1,103080,1,Anklebiter
BladeMaster_G3_F_Sword_turning_strike_Lv1,103081,1,Anklebiter
BladeMaster_G3_Sword_mach_slash_Lv1,103090,1,Lightning Draw
BladeMaster_G3_F_Sword_mach_slash_Lv1,103091,1,Lightning Draw
BladeMaster_G3_Ego_mach_slash_Lv1,103092,1,Lightning Storm
BladeMaster_G3_Sword_flying_swallow_Lv1,103100,1,Soaring Falcon
BladeMaster_G3_Sword_Soul_DiffusionSoul_Off_Lv1,103110,1,Rally
BladeMaster_G3_Sword_Soul_DiffusionSoul_Off_Lv1_X,103111,1,Rally
BladeMaster_G3_Sword_FrontKick_Lv1,103120,1,Boot
BladeMaster_G3_Sword_Soul_LightningSoulBlade_Lv1,103130,1,Thunder Crash
BladeMaster_G3_F_Sword_Soul_GuardSoulBlade_Lv1,103140,1,Warding Spirit
BladeMaster_G3_Sword_Upper_ShoulderCharge_Lv1,103150,1,Shoulder Charge
BladeMaster_G3_F_Sword_Soul_SD_Lv1,103160,1,Guardian Blades
BladeMaster_G3_SoulBlast_Lv1,103170,1,Spirit Vortex
BladeMaster_G3_F_SoulBlast_Lv1,103171,1,Spirit Vortex
BladeMaster_G3_SoulBlast_Lv1_hid,103172,1,Spirit Vortex
BladeMaster_G3_Sword_Rushing_Wind_Lv1,103200,1,Breeze
BladeMaster_G3_Sword_Rushing_Wind_NoneTarget_Lv1,103201,1,Breeze
BladeMaster_G3_Sword_Rushing_Wind_NoneTarget_Move_Lv1,103202,1,Breeze
BladeMaster_G3_Sword_blood_Wind_Lv1,103203,1,Gale
BladeMaster_G3_Sword_blood_Wind_NoneTarget_Lv1,103204,1,Gale
BladeMaster_G3_Sword_blood_Wind_NoneTarget_Move_Lv1,103205,1,Gale
BladeMaster_G3_Sword_storm_wind_Lv1,103206,1,Storm
BladeMaster_G3_Sword_storm_wind_NoneTarget_Lv1,103207,1,Storm
BladeMaster_G3_Sword_storm_wind_NoneTarget_Move_Lv1,103208,1,Storm
BladeMaster_G3_F_Sword_Phantom_Six_Lv1,103210,1,Swordfall
BladeMaster_G3_Ego_Phantom_Six_Lv1,103211,1,Spectral Sword
BladeMaster_G3_F_Sword_Phantom_Six_R_Lv1,103212,1,Swordfall
BladeMaster_G3_PhantomSlash1_Lv1,103230,1,Slice
BladeMaster_G3_PhantomSlash2_Lv1,103231,1,Slice
BladeMaster_G3_PhantomSlash3_Lv1,103232,1,Slice
BladeMaster_G3_PhantomSlash4_Lv1,103233,1,Slice
BladeMaster_G3_Ego_PhantomSlash_left_Lv1,103234,1,Spectral Strike
BladeMaster_G3_Ego_PhantomSlash_Left2_Lv1,103235,1,Spectral Strike
BladeMaster_G3_Ego_PhantomSlash_Right_Lv1,103236,1,Spectral Strike
BladeMaster_G3_Ego_PhantomSlash_Right2_Lv1,103237,1,Spectral Strike
BladeMaster_G3_PhantomSlash1_R_Lv1,103238,1,Slice
BladeMaster_G3_PhantomSlash2_R_Lv1,103239,1,Slice
BladeMaster_G3_PhantomSlash3_R_Lv1,103240,1,Slice
BladeMaster_G3_PhantomSlash4_R_Lv1,103241,1,Slice
BladeMaster_G3_PhantomSlash5_R_Lv1,103242,1,Slice
BladeMaster_G3_PhantomSlash6_R_Lv1,103243,1,Slice
BladeMaster_G3_SoulMask_PhantomSlash1_Lv1,103250,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash2_Lv1,103251,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash3_Lv1,103252,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash4_Lv1,103253,1,Awakened Slice
BladeMaster_G3_Ego_SM_PhantomSlash_left_Lv1,103254,1,Spectral Strike
BladeMaster_G3_Ego_SM_PhantomSlash_left2_Lv1,103255,1,Spectral Strike
BladeMaster_G3_Ego_SM_PhantomSlash_Right_Lv1,103256,1,Spectral Strike
BladeMaster_G3_Ego_SM_PhantomSlash_Right2_Lv1,103257,1,Spectral Strike
BladeMaster_G3_SoulMask_PhantomSlash1_R_Lv1,103258,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash2_R_Lv1,103259,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash3_R_Lv1,103260,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash4_R_Lv1,103261,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash5_R_Lv1,103262,1,Awakened Slice
BladeMaster_G3_SoulMask_PhantomSlash6_R_Lv1,103263,1,Awakened Slice
BladeMaster_G3_Sword_upper_slash_Lv1,103280,1,Take Flight
BladeMaster_G3_Sword_upper_slash_Lv1_Passive,103281,1,Take Flight
BladeMaster_G3_Sword_upper_slash_Phantom_Lv1,103282,1,Take Flight
BladeMaster_G3_Sword_blocking_Lv1_Bubble,103290,1,Winged Protector
BladeMaster_G3_F_sword_Soul_DisturbSoulBlade_Lv1,103310,1,Blade Storm
BladeMaster_G3_Sword_Upper_Hack_Lv1,103320,1,Cyclone
BladeMaster_G3_Sword_Upper_Hack2_Lv1,103321,1,Cyclone
BladeMaster_G3_Sword_take_wing_Lv1,103330,1,Rising Eagle
BladeMaster_G3_F_Sword_take_wing_Lv1,103331,1,Rising Eagle
BladeMaster_G3_Sword_air_six_combo_slash_Lv1,103340,1,Heavenly Dance
BladeMaster_G3_F_Sword_air_six_combo_slash_Lv1,103341,1,Heavenly Dance
BladeMaster_G3_Sword_ascension_Lv1,103360,1,Ascend
BladeMaster_G3_F_Sword_ascension_Lv1,103361,1,Ascend
BladeMaster_G3_Sword_crash_Lv1,103370,1,Crash
BladeMaster_G3_F_Sword_Whip_R_Lv1,103380,1,Spectral Siege
BladeMaster_G3_Sword_Body_Blade_Unity_Lv1,103390,1,Flying Sparrow
BladeMaster_G3_Sword_Body_Blade_Unity_Hidden_Lv1,103391,1,Flying Sparrow
BladeMaster_G3_Sword_Body_Blade_Unity_big_Lv1,103392,1,Flying Sparrow
BladeMaster_G3_Sword_Body_Blade_Unity_Hidden_big_Lv1,103393,1,Flying Sparrow
BladeMaster_G3_Sword_LightningSmash_Lv1,103400,1,Divine Retribution
BladeMaster_G3_Sword_Taunt_Lv1,103480,1,War Cry
BladeMaster_G3_Phantom_two_slash1_Lv1,103490,1,Falling Stars
BladeMaster_G3_Phantom_two_slash2_Lv1,103491,1,Falling Stars
BladeMaster_G3_Phantom_two_slash3_Lv1,103492,1,Falling Stars
BladeMaster_G3_Phantom_two_slash4_Lv1,103493,1,Falling Stars
BladeMaster_G3_Ego_W_Phantom_two_Slash_16_Lv1,103494,1,Spectral Storm
BladeMaster_G3_Ego_W_Phantom_two_Slash_12_Lv1,103495,1,Spectral Storm
BladeMaster_G3_Ego_W_Phantom_two_Slash_56_Lv1,103496,1,Spectral Storm
BladeMaster_G3_Ego_W_Phantom_two_Slash_25_Lv1,103497,1,Spectral Storm
BladeMaster_G3_SoulMask_Phantom_two_slash1_Lv1,103510,1,Awakened Falling Stars
BladeMaster_G3_SoulMask_Phantom_two_slash2_Lv1,103511,1,Awakened Falling Stars
BladeMaster_G3_SoulMask_Phantom_two_slash3_Lv1,103512,1,Awakened Falling Stars
BladeMaster_G3_SoulMask_Phantom_two_slash4_Lv1,103513,1,Awakened Falling Stars
BladeMaster_G3_Ego_W_SM_Phantom_two_Slash_16_Lv1,103514,1,Spectral Storm
BladeMaster_G3_Ego_W_SM_Phantom_two_Slash_12_Lv1,103515,1,Spectral Storm
BladeMaster_G3_Ego_W_SM_Phantom_two_Slash_56_Lv1,103516,1,Spectral Storm
BladeMaster_G3_Ego_W_SM_Phantom_two_Slash_25_Lv1,103517,1,Spectral Storm
BladeMaster_G3_Ego_Soul_RotateSoulBlade_Lv1,103700,1,Spectral Blessing
BladeMaster_G3_Ego_Aegis_Lv1,103720,1,Spectral Shield
BladeMaster_G3_Ego_Aegis_D_Lv1,103725,1,Spectral Safeguard
BladeMaster_G3_Ego_Holy_R1_Lv1,103740,1,Spectral Sacrifice
BladeMaster_G3_Ego_Dark_R1_Lv1,103750,1,Spectral Vengeance
BladeMaster_G3_Passive_Default_Lv1,103800,1,Harmony
BladeMaster_G3_Passive_Level_60_Lv1,103810,1,Guiding Blade
BladeMaster_G3_MasterSkill_1,103900,1,Storm Surge
BladeMaster_G3_MasterSkill_1_boom1,103901,1,Searing Edge
BladeMaster_G3_MasterSkill_1_boom2,103902,1,Searing Edge
BladeMaster_G3_MasterSkill_1_boom3,103903,1,Lightning Edge
BladeMaster_G3_MasterSkill_2_COMBO1,103910,1,Lightning Surge
BladeMaster_G3_MasterSkill_2_COMBO2,103911,1,Lightning Surge
BladeMaster_G3_MasterSkill_2_COMBO3,103912,1,Lightning Surge
BladeMaster_G3_MasterSkill_2_COMBO4,103913,1,Lightning Surge
BladeMaster_G3_MasterSkill_2_COMBO5,103914,1,Lightning Surge
BladeMaster_G3_Phantom_B1_01,103930,1,Decimation
BladeMaster_G3_Phantom_B2_01,103935,1,Decimation
Gugubung_Chain_Roll_Forward,104030,1,
Gugubung_Chain_Roll_Backward,104031,1,
Gugubung_Chain_Roll_Left,104032,1,
Gugubung_Chain_Roll_Right,104033,1,
Gugubung_Chain_Earthquake,104034,1,
Gugubung_Chain_Raging_wind1,104035,1,Hurricane
Gugubung_Chain_Raging_wind2,104036,1,Hurricane
Gugubung_Chain_Raging_wind3,104037,1,Hurricane
Gugubung_Chain_HardWall,104038,1,
Gugubung_Chain_Catch,104039,1,
Gugubung_Chain_Catch_Down,104040,1,
Gugubung_Chain_Catch_UpperThrow,104041,1,
Gugubung_Chain_Fear,104042,1,
Gugubung_Chain_Countercrush,104043,1,Smash
Gugubung_Chain_Typhoon,104044,1,Typhoon
Gugubung_Chain_Slash1,104045,1,
Gugubung_Chain_Slash2,104046,1,
Gugubung_Chain_Slash_Upward,104047,1,
KungfuMaster_G1_ForceRoda_Lv1,111000,1,Fighting Spirit
KungfuMaster_G1_JumpPunch_Lv1,111020,1,Flying Slam
KungfuMaster_G1_AbdomenAttack_Lv1,111030,1,Smite
KungfuMaster_G1_HighKick_Lv1,111040,1,Quick Kick
KungfuMaster_G1_FinalAttack_Lv1,111050,1,Smolder
KungfuMaster_G1_DoublePalm_Lv1,111070,1,Twin Cobra
KungfuMaster_G1_Counterenemy_Lv1,111080,1,Counter
KungfuMaster_G1_Counterenemy_counter_Lv1,111081,1,Counter
KungfuMaster_G1_Counterenemy_counter_Lv1_hid,111082,1,A Thousand Blows
KungfuMaster_G1_Escape_Stun_Lv1,111090,1,Second Wind
KungfuMaster_G1_Escape_Down_Lv1,111091,1,Second Wind
KungfuMaster_G1_Escape_Catch_Lv1,111092,1,Second Wind
KungfuMaster_G1_Escape_Mount_Lv1,111093,1,Second Wind
KungfuMaster_G1_Escape_InhalationCatch_Lv1,111094,1,Second Wind
KungfuMaster_G1_Escape_fast_Lv1,111095,1,Second Wind
KungfuMaster_G1_DownBackStep_Lv1,111100,1,Retreat
KungfuMaster_G1_Linked_Attack_Catch_Lv1,111110,1,Body Kick
KungfuMaster_G1_Linked_Attack_Inhalation_Lv1,111111,1,Body Kick
KungfuMaster_G1_Linked_Attack_Inhalation2_Lv1,111112,1,Body Kick
KungfuMaster_G1_Windmill_Lv1,111120,1,Tornado
KungfuMaster_G1_Linked_Escape_Inhalation_Lv1,111130,1,Slip Kick
KungfuMaster_G1_Linked_Escape_Catch_Lv1,111131,1,Slip Kick
KungfuMaster_G1_Linked_Escape_Inhalation2_Lv1,111132,1,Slip Kick
KungfuMaster_G1_Linked_Escape_Mount_Lv1,111133,1,Slip Kick
KungfuMaster_G1_Linked_Escape_Inhalation_Lv1_hid,111134,1,Slip Kick
KungfuMaster_G1_Linked_Escape_Catch_Lv1_hid,111135,1,Slip Kick
KungfuMaster_G1_Linked_Escape_Inhalation2_Lv1_hid,111136,1,Slip Kick
KungfuMaster_G1_Linked_Escape_Mount_Lv1_hid,111137,1,Slip Kick
KungfuMaster_G1_DownCounter_Lv1,111150,1,Somersault Kick
KungfuMaster_G1_DownCounter_Counter_Lv1,111151,1,Somersault Kick
KungfuMaster_G1_Attack_RapidCooling_Catch_Lv1,111170,1,Emit Frost
KungfuMaster_G1_Attack_RapidCooling_Inhalation_Lv1,111171,1,Emit Frost
KungfuMaster_G1_PowerfulAttack_Lv1,111180,1,Dragon Claw
KungfuMaster_G1_PowerfulAttack_Lv1_hid,111181,1,Dragon Claw
KungfuMaster_G1_PowerfulAttack_Lv1_hid2,111182,1,Dragon Claw
KungfuMaster_G1_PowerfulAttack_Lv1_hid3,111183,1,Dragon Claw
KungfuMaster_G1_PowerfulAttack_Lv1_hid4,111184,1,Dragon Claw
KungfuMaster_G1_PowerfulAttack_Lv1_hid5,111185,1,Dragon Claw
KungfuMaster_G1_PowerfulAttack_Lv1_hid6,111186,1,Dragon Claw
KungfuMaster_G1_PowerfulAttack_Lv1_hid7,111187,1,Dragon Claw
KungfuMaster_G1_LowKick_Lv1,111210,1,Leg Sweep
KungfuMaster_G1_RapidCooling_Lv1,111220,1,Ice Guard
KungfuMaster_G1_TurnKick_Lv1,111230,1,Hellfire Kick
KungfuMaster_G1_HeavyPunch_Lv1,111240,1,Comet Strike
KungfuMaster_G1_DragonKick_Lv1,111250,1,Swooping Crane
KungfuMaster_G1_FireDragonKick_Lv1,111260,1,Tiger&apos;s Pounce
KungfuMaster_G1_Uppercut_Lv1,111270,1,Sky Kick
KungfuMaster_G1_Uppercut2_Lv1,111280,1,Rising Kick
KungfuMaster_G1_Skykick_Lv1,111290,1,Falling Star
KungfuMaster_G1_LeftSmash_Lv1,111310,1,Avenging Fist
KungfuMaster_G1_LeftSmash_Lv1_hid,111311,1,Avenging Fist
KungfuMaster_G1_FlameKick_Lv1,111320,1,Firestorm Kick
KungfuMaster_G1_LeftCounter_dash_Lv1,111330,1,Guiding Fist
KungfuMaster_G1_Commandskill_Left_Lv1,111340,1,Shadow Dance
KungfuMaster_G1_Commandskill_Left_target_Lv1,111341,1,Shadow Dance
KungfuMaster_G1_Commandskill_Left_big_Lv1,111342,1,Shadow Dance
KungfuMaster_G1_Commandskill_Right_Lv1,111350,1,Footwork
KungfuMaster_G1_Commandskill_Right_target_Lv1,111351,1,Footwork
KungfuMaster_G1_Commandskill_Right_big_Lv1,111352,1,Footwork
KungfuMaster_G1_AreaAttack_LV1,111360,1,Rising Dragon
KungfuMaster_G1_BurstAbdomen_Lv1,111370,1,Leading Palm
KungfuMaster_G1_PointBlood_Lv1,111380,1,Searing Palm
KungfuMaster_G1_MartialDance_Lv1,111390,1,Flurry
KungfuMaster_G1_CrushGround_Lv1,111400,1,Tremor
KungfuMaster_G1_BackStep_Lv1,111410,1,Backstep
KungfuMaster_G1_DragonClaw,111420,1,Incineration
KungfuMaster_G1_MasterSkill1,111430,1,Eight Talons
KungfuMaster_G1_MasterSkill2,111440,1,Aftershock
KungfuMaster_G1_FlyTakeDown_Lv1,111450,1,Meteor Slam
KungfuMaster_G1_Pounding_Lv1,111460,1,Clobber
KungfuMaster_G1_PoundingAttack_Lv1,111470,1,Ground Pound
KungfuMaster_G1_PoundingAttack_Lv1_hid,111471,1,Ground Pound
KungfuMaster_G1_PoundingAttack_Lv1_hid2,111472,1,Ground Pound
KungfuMaster_G1_Armbar_Lv1,111480,1,Armbar
KungfuMaster_G1_Pounding_First_Lv1,111490,1,Pummel
KungfuMaster_G1_Headbut_Lv1,111500,1,Headbutt
KungfuMaster_G1_Choke_Lv1,111510,1,Chokehold
KungfuMaster_G1_PowerfulAttack_RED_Lv1,111520,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_RED_Lv1_hid,111521,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_RED_Lv1_hid2,111522,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_RED_Lv1_hid3,111523,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_RED_Lv1_hid4,111524,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_RED_Lv1_hid5,111525,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_RED_Lv1_hid6,111526,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_RED_Lv1_hid7,111527,1,Burning Fist
KungfuMaster_G1_PowerfulAttack_BLACK_Lv1,111530,1,Shadow Fist
KungfuMaster_G1_PowerfulAttack_BLACK_Lv1_hid,111531,1,Shadow Fist
KungfuMaster_G1_PowerfulAttack_BLACK_Lv1_hid2,111532,1,Shadow Fist
KungfuMaster_G1_PowerfulAttack_BLACK_Lv1_hid3,111533,1,Shadow Fist
KungfuMaster_G1_Heaven_Lv1,111540,1,Open Palm
KungfuMaster_G1_GodSkill1_Lv1,111700,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill1_Lv1_hid,111701,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill1_Lv1_hid2,111702,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill1_Lv1_hid3,111703,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill1_Lv1_hid4,111704,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill1_Lv1_hid5,111705,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill1_Lv1_hid6,111706,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill1_Lv1_hid7,111707,1,Awakened Dragon Claw
KungfuMaster_G1_GodSkill2_RED_Lv1,111720,1,Awakened Burning Fist
KungfuMaster_G1_GodSkill2_RED_Lv1_hid,111721,1,Awakened Burning Fist
KungfuMaster_G1_GodSkill2_RED_Lv1_hid2,111722,1,Awakened Burning Fist
KungfuMaster_G1_GodSkill2_RED_Lv1_hid3,111723,1,Awakened Burning Fist
KungfuMaster_G1_GodSkill2_RED_Lv1_hid4,111724,1,Awakened Burning Fist
KungfuMaster_G1_GodSkill2_RED_Lv1_hid5,111725,1,Awakened Burning Fist
KungfuMaster_G1_GodSkill2_RED_Lv1_hid6,111726,1,Awakened Burning Fist
KungfuMaster_G1_GodSkill2_RED_Lv1_hid7,111727,1,Awakened Burning Fist
KungfuMaster_G1_P_Lv1,111900,1,Crimson Dragon
KungfuMaster_G1_P_60_Lv1,111910,1,Unleashed
KungfuMaster_G2_ForceRoda_Lv1,112000,1,Fighting Spirit
KungfuMaster_G2_JumpPunch_Lv1,112020,1,Flying Slam
KungfuMaster_G2_JumpPunch_Lv1_hid,112021,1,Flying Slam
KungfuMaster_G2_AbdomenAttack_Lv1,112030,1,Smite
KungfuMaster_G2_HighKick_Lv1,112040,1,Cyclone Kick
KungfuMaster_G2_HighKick_Lv1_hid,112041,1,Cyclone Kick
KungfuMaster_G2_FinalAttack_Lv1,112050,1,Iron Shoulder
KungfuMaster_G2_Counterenemy_Lv1,112080,1,Counter
KungfuMaster_G2_Counterenemy_counter_Lv1,112081,1,Counter
KungfuMaster_G2_Counterenemy_counter_Lv1_hid,112082,1,A Thousand Blows
KungfuMaster_G2_PowerfulAttack_Lv1,112180,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid,112181,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid2,112182,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid3,112183,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid4,112184,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid5,112185,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid6,112186,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid7,112187,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid8,112188,1,Roundhouse
KungfuMaster_G2_PowerfulAttack_Lv1_hid9,112189,1,Roundhouse
KungfuMaster_G2_LowKick_Lv1,112210,1,Leg Sweep
KungfuMaster_G2_TurnKick_Lv1,112230,1,Pivot Kick
KungfuMaster_G2_HeavyPunch_Lv1,112240,1,Comet Strike
KungfuMaster_G2_DragonKick_Lv1,112250,1,Swooping Crane
KungfuMaster_G2_FireDragonKick_Lv1,112260,1,Tiger&apos;s Pounce
KungfuMaster_G2_Uppercut_Lv1,112270,1,Sky Kick
KungfuMaster_G2_Uppercut2_Lv1,112280,1,Rising Kick
KungfuMaster_G2_Skykick_Lv1,112290,1,Falling Star
KungfuMaster_G2_JusticePunch_Lv1,112300,1,Straight Jab
KungfuMaster_G2_JusticePunch2_Lv1,112301,1,Straight Jab
KungfuMaster_G2_LeftSmash_Lv1,112310,1,Avenging Fist
KungfuMaster_G2_LeftSmash_Lv1_hid,112311,1,Avenging Fist
KungfuMaster_G2_TripleKick_Lv1,112320,1,Triple Kick
KungfuMaster_G2_LeftCounter_dash_Lv1,112330,1,Guiding Fist
KungfuMaster_G2_Commandskill_Left_Lv1,112340,1,Shadow Dance
KungfuMaster_G2_Commandskill_Left_big_Lv1,112341,1,Shadow Dance
KungfuMaster_G2_Commandskill_Right_Lv1,112350,1,Footwork
KungfuMaster_G2_Commandskill_Right_target_Lv1,112351,1,Footwork
KungfuMaster_G2_Commandskill_Right_big_Lv1,112352,1,Footwork
KungfuMaster_G2_AreaAttack_LV1,112360,1,Rising Dragon
KungfuMaster_G2_PointBlood_Lv1,112380,1,Searing Palm
KungfuMaster_G2_MartialDance_Lv1,112390,1,Flurry
KungfuMaster_G2_CrushGround_Lv1,112400,1,Wind Gyre
KungfuMaster_G2_BackStep_Lv1,112410,1,Backstep
KungfuMaster_G2_BackStep_Lv1_hid,112411,1,Backstep
KungfuMaster_G2_DragonClaw,112420,1,Dragonflare
KungfuMaster_G2_DragonClaw_2,112421,1,Dragonflare
KungfuMaster_G2_FlyTakeDown_Lv1,112450,1,Meteor Slam
KungfuMaster_G2_Pounding_Lv1,112460,1,Clobber
KungfuMaster_G2_PoundingAttack_Lv1,112470,1,Ground Pound
KungfuMaster_G2_PoundingAttack_Lv1_hid,112471,1,Ground Pound
KungfuMaster_G2_PoundingAttack_Lv1_hid2,112472,1,Ground Pound
KungfuMaster_G2_Armbar_Lv1,112480,1,Armbar
KungfuMaster_G2_Pounding_First_Lv1,112490,1,Pummel
KungfuMaster_G2_Headbut_Lv1,112500,1,Headbutt
KungfuMaster_G2_Choke_Lv1,112510,1,Chokehold
KungfuMaster_G2_Heaven_Lv1,112520,1,Open Palm
KungfuMaster_G2_GodSkill3_Lv1,112700,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid,112701,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid2,112702,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid3,112703,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid4,112704,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid5,112705,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid6,112706,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid7,112707,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid8,112708,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill3_Lv1_hid9,112709,1,Awakened Roundhouse
KungfuMaster_G2_GodSkill4_Lv1,112720,1,Awakened Cyclone Kick
KungfuMaster_G2_GodSkill4_Lv1_hid,112721,1,Awakened Cyclone Kick
KungfuMaster_G1_Taunt,112725,1,War Cry
KungfuMaster_G2_P_Lv1,112900,1,Azure Dragon
KungfuMaster_G2_P_60_Lv1,112910,1,Unleashed
KungfuMaster_G3_Attack_PalmAttack_Lv1,113000,1,Feral Palm
KungfuMaster_G3_Attack_PalmAttack_2_Lv1,113001,1,Feral Palm
KungfuMaster_G3_Attack_LeftCounter_Lv1,113010,1,Iron Elbow
KungfuMaster_G3_Attack_LeftCounter_2_Lv1,113011,1,Iron Elbow
KungfuMaster_G3_Attack_DoublePalmAttack_Lv1,113020,1,Twin Palm
KungfuMaster_G3_Attack_Spinkick_Lv1,113030,1,Spin Kick
KungfuMaster_G3_Attack_CrushGround_Lv1,113040,1,Incinerate
KungfuMaster_G3_Attack_WindWolfKick_Lv1,113050,1,Searing Stomp
KungfuMaster_G3_Attack_Arang_First_Lv1,113055,1,Rampage
KungfuMaster_G3_Attack_Arang_Lv1,113060,1,Rampage
KungfuMaster_G3_Attack_Arang_Lv1_combo2,113061,1,Rampage
KungfuMaster_G3_Attack_Arang_Lv1_combo3,113062,1,Rampage
KungfuMaster_G3_Attack_Arang2_Lv1,113063,1,Rampage
KungfuMaster_G3_Attack_Arang2_Lv1_combo2,113064,1,Rampage
KungfuMaster_G3_Attack_Arang2_Lv1_combo3,113065,1,Rampage
KungfuMaster_G3_Attack_Arang3_Lv1,113066,1,Rampage
KungfuMaster_G3_Attack_Arang3_Lv1_combo2,113067,1,Rampage
KungfuMaster_G3_Attack_Arang3_Lv1_combo3,113068,1,Rampage
KungfuMaster_G3_Wolf_Dash_Lv1,113090,1,Maul
